time,binanceDOTUSDTbidMax,binanceDOTUSDTsellMin,nicehashDOTUSDTbidMax,nicehashDOTUSDTsellMin,okxDOTUSDTDOT-USDTbidMax,okxDOTUSDTDOT-USDTsellMin,krakenDOTUSDTbidMax,krakenDOTUSDTsellMin,cryptoDOTUSDTbidMax,cryptoDOTUSDTsellMin,
14 March 2023 05:39:03,6.101,6.103,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:03,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:03,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:03,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:03,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.102,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.11,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:04,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:05,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:05,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:05,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.101,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.1,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.1,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.1,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.1,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.098,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.098,6.101,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:06,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:07,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.098,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.1,6.09,6.1,6.097,6.099,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.1,6.09,6.1,6.097,6.098,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.097,6.098,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.097,6.098,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.097,6.098,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.095,6.098,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.095,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:08,6.099,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.099,6.099,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.099,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.098,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.098,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.098,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.098,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.099,6.099,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:09,6.099,6.1,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.096,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.098,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.098,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.098,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.099,6.1,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.1,6.1,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.1,6.101,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.1,6.101,6.09,6.1,6.097,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.1,6.101,6.09,6.1,6.098,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:10,6.1,6.101,6.09,6.1,6.098,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:11,6.1,6.101,6.09,6.1,6.098,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:11,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:11,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:11,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:12,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:12,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:12,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:12,6.099,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:12,6.099,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.099,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:13,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:14,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:15,6.1,6.101,6.09,6.1,6.1,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:15,6.1,6.101,6.09,6.1,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:15,6.1,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:15,6.1,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:15,6.1,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:15,6.1,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:17,6.104,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:23,6.105,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:23,6.106,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:23,6.106,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:23,6.106,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:24,6.106,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:24,6.106,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:24,6.106,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:39:25,6.104,6.101,6.09,6.11,6.099,6.097,6.1197,6.0875,6.1078,6.1014,
14 March 2023 05:42:53,6.114,6.124,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:53,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:53,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:54,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:54,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:54,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:54,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:54,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.115,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.115,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.115,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.115,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.115,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.114,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:55,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:56,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:56,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:56,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:56,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:57,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.115,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:58,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:59,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:59,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:42:59,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:00,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:00,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:00,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:00,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:01,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:01,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:01,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:01,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:01,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.115,6.116,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.115,6.115,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.116,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:02,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:03,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:04,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:04,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:04,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:04,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.115,6.1,6.12,6.114,6.115,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.115,6.1,6.12,6.114,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.115,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.114,6.114,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.113,6.114,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.113,6.114,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.113,6.113,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.113,6.113,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.113,6.114,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.113,6.113,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.112,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.113,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.112,6.112,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.111,6.112,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:05,6.111,6.112,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.112,6.1,6.12,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.112,6.1,6.12,6.11,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.112,6.1,6.12,6.11,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.112,6.1,6.11,6.11,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.11,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.11,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.11,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.11,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.11,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.11,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.11,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.109,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.109,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.109,6.112,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.109,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.109,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:06,6.111,6.111,6.1,6.11,6.109,6.111,6.1595,6.1045,6.1153,6.1116,
14 March 2023 05:43:07,6.111,6.11,6.1,6.11,6.109,6.111,6.1595,6.1045,6.1153,6.1116,
