time,binanceBCHBTCbidMax,binanceBCHBTCsellMin,nicehashBCHBTCbidMax,nicehashBCHBTCsellMin,okxBCHBTCBCH-BTCbidMax,okxBCHBTCBCH-BTCsellMin,bitstampBCHBTCbidMax,bitstampBCHBTCsellMin,cryptoBCHBTCbidMax,cryptoBCHBTCsellMin,
638143199232671683,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199238010989,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199243207452,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199248708609,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199250267299,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199250292011,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199256096256,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199256197330,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199261511428,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199261521709,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199264442018,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199264465002,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199265862947,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199266000225,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199267208522,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199267217187,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199272746469,0,0,0,0,0,0,0,0,0.005262,0.0052892,
638143199272767119,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199272767764,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199277907744,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199277922731,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199283365240,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199283384023,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199288689852,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199288700180,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199294227214,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199294382518,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199299500780,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199299582948,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199304985366,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199305005703,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199309728534,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199309807617,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199315204152,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199315212397,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199320626501,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199320638544,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199327139103,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199327190629,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199332460417,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199332470892,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199337696897,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199337925163,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199343159474,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199343329292,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199348511310,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199348538912,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199350038194,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199355425173,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199360862378,0,0,0,0,0,0,0,0,0.0052657,0.0052892,
638143199388586593,0,0,0,0,0,0,0,0,0.0052691,0.0052892,
638143199393485919,0,0,0,0,0,0,0,0.0058503,0.0052691,0.0052892,
638143199395031384,0,0,0,0,0,0,0,0.00585028,0.0052691,0.0052892,
638143199395108358,0,0,0,0,0,0,0,0.00585028,0.0052691,0.0052892,
638143199403096446,0,0,0,0,0,0,0,0.00528568,0.0052691,0.0052892,
638143199435984701,0,0,0,0,0,0,0.00526433,0.00528568,0.0052691,0.0052892,
638143199529383278,0,0,0,0,0,0,0.00526621,0.00528568,0.0052691,0.0052892,
638143199531977375,0,0,0,0,0,0,0.00526621,0.00528568,0.0052691,0.0052892,
638143199537964299,0,0,0,0,0,0,0.00527,0.00528568,0.0052691,0.0052892,
638143199543170196,0,0,0,0,0,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199649342848,0,0,0,0,0,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199650694581,0,0,0,0,0,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199651899671,0,0,0,0,0,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199654655468,0,0,0,0,0,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199661301385,0,0,0,0,0,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199661853982,0,0,0,0,0.00527,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199666871302,0,0,0,0,0.00527,0,0.00527053,0.00528568,0.0052691,0.0052892,
638143199666872267,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199667067609,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199667730535,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199668771689,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199672936621,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199678629354,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199684464201,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199689836829,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199693731070,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199695968101,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199699565000,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199701866898,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199702780357,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199704726305,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199707418388,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199709836578,0,0,0,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199710754242,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199712824646,0,0,0,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199713683032,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199717901484,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199720955265,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199721886612,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199722975783,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199723108340,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199727876536,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199728879876,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199729839607,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199730838579,0,0,0.00527279,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199732824490,0,0,0.00527279,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199733814133,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199738420047,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199740998477,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199745745325,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199746092923,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199750816997,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199751159071,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199753820126,0,0,0.00527279,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199754809663,0,0,0.00527279,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199754812717,0,0,0.00527279,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199757094598,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199757156448,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199757980077,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199762199595,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199767023993,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199772394827,0,0,0.00527279,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199776247084,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199776801592,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199779786037,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199780853030,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199790129789,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199793972942,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199799953691,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199800782088,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199800783114,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199802842198,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199822875358,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199828818404,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199831899854,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199840595465,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199842073353,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
638143199842906750,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199844864361,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199847678589,0,0,0.00526281,0,0.00527,0.00529,0.00527053,0.00528568,0.0052691,0.0052892,
638143199852050600,0,0,0.00526281,0,0.00527,0.00528,0.00527053,0.00528568,0.0052691,0.0052892,
