time,binanceXRPUSDTbidMax,binanceXRPUSDTsellMin,nicehashXRPUSDTbidMax,nicehashXRPUSDTsellMin,okxXRPUSDTXRP-USDTbidMax,okxXRPUSDTXRP-USDTsellMin,bitstampXRPUSDTbidMax,bitstampXRPUSDTsellMin,krakenXRPUSDTbidMax,krakenXRPUSDTsellMin,cryptoXRPUSDTbidMax,cryptoXRPUSDTsellMin,
638143200854561600,0.3741,0.3741,0.37378,0.37479,0.37433,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200857500245,0.3741,0.3741,0.37378,0.37479,0.37433,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200858292084,0.3741,0.3741,0.37349,0.37479,0.37433,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200858632566,0.3741,0.3741,0.37349,0.37479,0.37433,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200858680113,0.3741,0.3741,0.37349,0.37479,0.37433,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200859531883,0.3741,0.3741,0.37349,0.37479,0.37433,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200860799687,0.3741,0.3741,0.37349,0.37479,0.37423,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200861932712,0.3741,0.3741,0.37349,0.37479,0.37418,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200862769184,0.3741,0.3741,0.37349,0.37479,0.37411,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200862769791,0.3741,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200863639478,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200863644789,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200864558346,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200864563369,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200865632779,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200866694525,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200867664041,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200867665019,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200870602724,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200872631699,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200872633647,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200873554314,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200878519430,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200879655833,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200879656532,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200880595060,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200887607328,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200889642409,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200889643467,0.374,0.3741,0.37349,0.37479,0.37425,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200889675048,0.374,0.3741,0.37349,0.37479,0.37413,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200889675559,0.374,0.3741,0.37349,0.37479,0.37413,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200890536655,0.374,0.3741,0.37349,0.37479,0.37413,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200890722692,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200890723255,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200893621275,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200894553607,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200895678957,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200895679643,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200896601937,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200896602853,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200898550027,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200902640903,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200905623650,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200905625692,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200905905664,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200908705229,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200909611102,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200910530905,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200910531887,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200911630252,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200911630778,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200913626100,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200917573818,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200918660373,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200918662934,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200918880169,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200919898623,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200921449932,0.374,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200921450498,0.3741,0.3741,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200921454888,0.3741,0.3742,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200923537450,0.3742,0.3742,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200923538279,0.3742,0.3742,0.37349,0.37479,0.37421,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200924374285,0.3742,0.3742,0.37349,0.37479,0.3744,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200924374974,0.3742,0.3742,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200924375486,0.3742,0.3742,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200924375882,0.3742,0.3742,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200924376324,0.3742,0.3742,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200924376939,0.3742,0.3742,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200925192852,0.3742,0.3742,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200925195158,0.3742,0.3743,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200926161103,0.3742,0.3743,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200926538522,0.3742,0.3743,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200926962683,0.3742,0.3743,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200927169117,0.3742,0.3743,0.37349,0.37479,0.37445,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200927169982,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200927170384,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200927756497,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200928007074,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200928710351,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200928867979,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200930623043,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200930624757,0.3742,0.3743,0.37349,0.37479,0.37447,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200930939058,0.3742,0.3743,0.37349,0.37479,0.37448,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200931677994,0.3742,0.3743,0.37349,0.37479,0.37448,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200931678707,0.3742,0.3743,0.37349,0.37479,0.37448,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200933826207,0.3742,0.3743,0.37349,0.37479,0.37448,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200934754296,0.3742,0.3743,0.37349,0.37479,0.37448,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200935619011,0.3742,0.3743,0.37349,0.37479,0.37448,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200935801947,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200936998716,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200937665384,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200937665938,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200937685141,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200938563603,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200938564432,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200938729463,0.3742,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200939834388,0.3741,0.3743,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200939839618,0.3741,0.3742,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200939840137,0.3741,0.3742,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200939926878,0.3741,0.3742,0.37349,0.37479,0.37439,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200940194312,0.3741,0.3742,0.37349,0.37479,0.37434,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200940759668,0.3741,0.3742,0.37349,0.37479,0.37434,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200940761851,0.3741,0.3742,0.37349,0.37479,0.37434,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200941143098,0.3741,0.3742,0.37349,0.37479,0.37431,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200941870839,0.3741,0.3742,0.37349,0.37479,0.37431,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200942874325,0.374,0.3742,0.37349,0.37479,0.37431,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200942875415,0.374,0.3742,0.37349,0.37479,0.37431,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200942876329,0.374,0.3741,0.37349,0.37479,0.37431,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200942987640,0.374,0.3741,0.37349,0.37479,0.3743,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200942991708,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200943802104,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200945063653,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200946151509,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200946153155,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200947725678,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200948626937,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200949746617,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200950790036,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200950793263,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200951878612,0.374,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200952723994,0.3739,0.3741,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200952730993,0.3739,0.374,0.37349,0.37479,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200953457382,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200953700957,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200954742673,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200955645066,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200958612166,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200958614110,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200959549341,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200960676615,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200962670241,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200965545740,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200965549957,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200968702323,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200969809917,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200969811947,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200970757567,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200970758371,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200971621901,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200973661305,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200975741046,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200976549760,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200980680579,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200981734302,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200981736108,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200982701120,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200983560334,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200984716415,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200985649506,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200987714890,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200990705873,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200991614174,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200992726999,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200994539783,0.3739,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200995687505,0.3738,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200995687995,0.3738,0.374,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200995691351,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200995691896,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200996627030,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200996629464,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200997694149,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200998863771,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143200999713389,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201000860311,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201001730760,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201002824046,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201004648420,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201005743962,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201005744481,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201006622916,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201007727857,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201010683917,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201010684475,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201015598208,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201016712554,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201016713415,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201017655603,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201018648994,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201018649604,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201019711030,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201020605546,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201022633998,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
638143201023565549,0.3738,0.3739,0.37349,0.37451,0.37427,0.37328,0.37382,0.37374,0.37513,0.37251,0.37377,0.37307,
