time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,cryptoBTCUSDTbidMax,cryptoBTCUSDTsellMin,
638143199005254803,0,0,0,0,0,0,0,0,23250,30412,
638143199005258018,0,0,0,0,0,0,0,0,23250.33,30000,
638143199005259459,0,0,0,0,0,0,0,0,23250.33,29966.42,
638143199005260556,0,0,0,0,0,0,0,0,23363.23,29966.42,
638143199005261879,0,0,0,0,0,0,0,0,23363.23,29376.05,
638143199005262679,0,0,0,0,0,0,0,0,23363.23,29376.05,
638143199005264068,0,0,0,0,0,0,0,0,23638.75,28555,
638143199005266383,0,0,0,0,0,0,0,0,23638.75,28499.99,
638143199005267312,0,0,0,0,0,0,0,0,23638.75,28499.99,
638143199005268409,0,0,0,0,0,0,0,0,23644.86,26999.99,
638143199005270339,0,0,0,0,0,0,0,0,23644.86,26999.99,
638143199005271052,0,0,0,0,0,0,0,0,23800,26300,
638143199005271540,0,0,0,0,0,0,0,0,23800,26300,
638143199005272023,0,0,0,0,0,0,0,0,23800,26300,
638143199005272505,0,0,0,0,0,0,0,0,23800,26300,
638143199005272887,0,0,0,0,0,0,0,0,23842.67,26300,
638143199005273426,0,0,0,0,0,0,0,0,23842.67,26300,
638143199005273924,0,0,0,0,0,0,0,0,23842.67,26300,
638143199005274430,0,0,0,0,0,0,0,0,23842.67,26300,
638143199005274945,0,0,0,0,0,0,0,0,23842.67,26098,
638143199005275440,0,0,0,0,0,0,0,0,23866.98,26000,
638143199005275803,0,0,0,0,0,0,0,0,23876.08,25999,
638143199005276278,0,0,0,0,0,0,0,0,23876.08,25888,
638143199005276693,0,0,0,0,0,0,0,0,23876.08,25888,
638143199005277196,0,0,0,0,0,0,0,0,23877.7,25846,
638143199005277660,0,0,0,0,0,0,0,0,23877.7,25846,
638143199005278013,0,0,0,0,0,0,0,0,23877.7,25846,
638143199005278400,0,0,0,0,0,0,0,0,23877.7,25846,
638143199005278939,0,0,0,0,0,0,0,0,23877.7,25846,
638143199005279383,0,0,0,0,0,0,0,0,23900.4,25545.45,
638143199005279942,0,0,0,0,0,0,0,0,23900.4,25545.45,
638143199005280309,0,0,0,0,0,0,0,0,23900.4,25545.45,
638143199005280826,0,0,0,0,0,0,0,0,23900.4,25545.45,
638143199005281531,0,0,0,0,0,0,0,0,23900.4,25500,
638143199005281871,0,0,0,0,0,0,0,0,23900.4,25500,
638143199005282310,0,0,0,0,0,0,0,0,23900.4,25500,
638143199005282716,0,0,0,0,0,0,0,0,23900.4,25500,
638143199005283250,0,0,0,0,0,0,0,0,23900.4,25499.99,
638143199005283631,0,0,0,0,0,0,0,0,23926.2,25445,
638143199005284047,0,0,0,0,0,0,0,0,23926.2,25445,
638143199005284445,0,0,0,0,0,0,0,0,23926.2,25445,
638143199005285020,0,0,0,0,0,0,0,0,23931.94,25445,
638143199005285484,0,0,0,0,0,0,0,0,23941.28,25401.82,
638143199005285886,0,0,0,0,0,0,0,0,23941.28,25401.82,
638143199005286391,0,0,0,0,0,0,0,0,23941.28,25401.82,
638143199005286770,0,0,0,0,0,0,0,0,23941.28,25401.82,
638143199005287251,0,0,0,0,0,0,0,0,23942.65,25358.37,
638143199005287670,0,0,0,0,0,0,0,0,23942.65,25353.11,
638143199005288090,0,0,0,0,0,0,0,0,23942.65,25353.11,
638143199005288554,0,0,0,0,0,0,0,0,23942.65,25353.11,
638143199005288968,0,0,0,0,0,0,0,0,23942.65,25353.11,
638143199005289413,0,0,0,0,0,0,0,0,23943.51,25288.88,
638143199005289845,0,0,0,0,0,0,0,0,23944.4,25288.88,
638143199005290278,0,0,0,0,0,0,0,0,23944.4,25288.88,
638143199005290604,0,0,0,0,0,0,0,0,23944.4,25288.88,
638143199005290910,0,0,0,0,0,0,0,0,23944.4,25288.88,
638143199005291222,0,0,0,0,0,0,0,0,23944.4,25270.46,
638143199005291587,0,0,0,0,0,0,0,0,23944.4,25270.46,
638143199005291933,0,0,0,0,0,0,0,0,23944.4,25270.46,
638143199005292264,0,0,0,0,0,0,0,0,23944.4,25270.46,
638143199005292629,0,0,0,0,0,0,0,0,23944.4,25270.46,
638143199005292956,0,0,0,0,0,0,0,0,23944.95,25270.46,
638143199005293213,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005293636,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005293984,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005294344,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005294605,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005294919,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005295248,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005295554,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005295916,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005296194,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005296470,0,0,0,0,0,0,0,0,23944.95,25200.3,
638143199005328090,0,0,0,0,0,0,0,0,23955.04,25053.02,
638143199005328795,0,0,0,0,0,0,0,0,23956.18,24950,
638143199005329210,0,0,0,0,0,0,0,0,23956.18,24791.62,
638143199005329646,0,0,0,0,0,0,0,0,23956.18,24655.55,
638143199005330073,0,0,0,0,0,0,0,0,23956.18,24560,
638143199005331087,0,0,0,0,0,0,0,0,23956.18,24500,
638143199005331513,0,0,0,0,0,0,0,0,23956.18,24489.76,
638143199005331938,0,0,0,0,0,0,0,0,23956.18,24400,
638143199005332942,0,0,0,0,0,0,0,0,23956.18,24400,
638143199005333237,0,0,0,0,0,0,0,0,23956.18,24372.11,
638143199005333681,0,0,0,0,0,0,0,0,23956.18,24350,
638143199005334186,0,0,0,0,0,0,0,0,23956.18,24300,
638143199005334823,0,0,0,0,0,0,0,0,23956.18,24275.34,
638143199005335268,0,0,0,0,0,0,0,0,23956.18,24275.34,
638143199005335631,0,0,0,0,0,0,0,0,23956.18,24208.12,
638143199005336276,0,0,0,0,0,0,0,0,23956.18,24137.07,
638143199005337069,0,0,0,0,0,0,0,0,23956.18,24137.07,
638143199005337486,0,0,0,0,0,0,0,0,23956.18,24137.06,
638143199005337909,0,0,0,0,0,0,0,0,23956.18,24091.93,
638143199005338270,0,0,0,0,0,0,0,0,23956.18,24047.8,
638143199005338841,0,0,0,0,0,0,0,0,23956.18,24042.47,
638143199005339422,0,0,0,0,0,0,0,0,23956.18,24042.47,
638143199005339796,0,0,0,0,0,0,0,0,23956.18,24032.7,
638143199005340154,0,0,0,0,0,0,0,0,23956.18,24031.9,
638143199005340466,0,0,0,0,0,0,0,0,23956.18,24027.81,
638143199005340817,0,0,0,0,0,0,0,0,23956.18,24026.33,
638143199005341120,0,0,0,0,0,0,0,0,23956.18,24023.33,
638143199005341464,0,0,0,0,0,0,0,0,23956.18,24021.64,
638143199005341772,0,0,0,0,0,0,0,0,23956.18,24019.9,
638143199005342087,0,0,0,0,0,0,0,0,23956.18,24015.81,
638143199005342391,0,0,0,0,0,0,0,0,23956.18,24015.1,
638143199005342695,0,0,0,0,0,0,0,0,23956.18,24012.46,
638143199005342997,0,0,0,0,0,0,0,0,23956.18,24011.83,
638143199005343299,0,0,0,0,0,0,0,0,23956.18,24011.48,
638143199005343604,0,0,0,0,0,0,0,0,23956.18,24009.26,
638143199005343902,0,0,0,0,0,0,0,0,23956.18,24003.3,
638143199005344197,0,0,0,0,0,0,0,0,23956.18,24002.7,
638143199005344503,0,0,0,0,0,0,0,0,23956.18,23996.6,
638143199005344800,0,0,0,0,0,0,0,0,23956.18,23991.63,
638143199005345109,0,0,0,0,0,0,0,0,23956.18,23981.51,
638143199005345411,0,0,0,0,0,0,0,0,23956.18,23979.19,
638143199005345712,0,0,0,0,0,0,0,0,23956.18,23978.92,
638143199005346011,0,0,0,0,0,0,0,0,23956.18,23977.51,
638143199005346310,0,0,0,0,0,0,0,0,23956.18,23976.96,
638143199005346612,0,0,0,0,0,0,0,0,23956.18,23974.73,
638143199005346912,0,0,0,0,0,0,0,0,23956.18,23973.71,
638143199005347208,0,0,0,0,0,0,0,0,23956.18,23970.14,
638143199005347504,0,0,0,0,0,0,0,0,23956.18,23968.03,
638143199005347879,0,0,0,0,0,0,0,0,23956.18,23965.5,
638143199005348339,0,0,0,0,0,0,0,0,23956.18,23965.5,
638143199005348799,0,0,0,0,0,0,0,0,23956.18,23964.21,
638143199005349259,0,0,0,0,0,0,0,0,23956.18,23964.11,
638143199005349743,0,0,0,0,0,0,0,0,23956.18,23964.11,
638143199005350288,0,0,0,0,0,0,0,0,23956.18,23964.11,
638143199005350736,0,0,0,0,0,0,0,0,23956.18,23960.71,
638143199005351779,0,0,0,0,0,0,0,0,23956.18,23959.62,
638143199005352136,0,0,0,0,0,0,0,0,23956.18,23959.62,
638143199005352769,0,0,0,0,0,0,0,0,23956.18,23958.98,
638143199005353212,0,0,0,0,0,0,0,0,23956.18,23958.42,
638143199005353510,0,0,0,0,0,0,0,0,23956.18,23957.79,
638143199005353807,0,0,0,0,0,0,0,0,23956.18,23957.73,
638143199005354146,0,0,0,0,0,0,0,0,23956.18,23957.73,
638143199005354536,0,0,0,0,0,0,0,0,23956.18,23957.73,
638143199005354834,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005355247,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005355844,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005356192,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005356658,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005357239,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005374581,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005375212,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005375742,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005376321,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005377571,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005378146,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005379115,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005379498,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005379894,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005380253,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005380625,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005380944,0,0,0,0,0,0,0,0,23956.18,23957.38,
638143199005381261,0,0,0,0,0,0,0,0,23956.18,23957.38,
